Posts;Labels;date_created
"Kinderen rennen in #Kyiv naar de schuilkelder, terwijl harde explosies hoorbaar zijn.

#Rusland werd dit weekend slachtoffer van terrorisme, maar het Russische regime blijft de grootste dader van staatsterreur.

Deze kinderen in #Oekraïne groeien op in angst, inmiddels al jarenlang. Alleen met onze steun hebben zij kans op een veilige toekomst.";0;2024-03-25T10:29:18.000Z
"Goedemorgen NL, een serieuze start van de week.

Deze ochtend spreek ik over de terreuraanslag in #Rusland, de dreiging van #terrorisme, en de implicaties voor de Russische agressie richting #Oekraïne.

Te zien bij WNL op NPO1 om 7.00u-10.00u. ";1;2024-03-25T06:06:16.000Z
"De bloedigste terreuraanslag in jaren, &gt;100 doden en vele gewonden, enorm leed en verdriet.

En zelfs dat direct aangrijpen om de schuld naar Oekraïne te schuiven. Om zo nog meer illegale agressie goed te praten.

Dit laat wéér zien hoe intens verrot #Poetin en zijn regime zijn. ";0;2024-03-23T13:53:11.000Z
"De vreselijke aanslag in #Moskou laat weer zien dat (islamitisch) terrorisme geen onderscheid maakt tussen slachtoffers.

Gewone Russen die een avondje naar het theater gingen, kinderen die meegingen... Ineens is alles weg. En blijft er alleen verdriet achter. 

Dit dient altijd en overal te worden veroordeeld. Ik leef mee met familie en vrienden die hun dierbaren zijn verloren.

Het lijkt erop dat IS-Khorasan achter de terreuraanslag zit. Ik hoop dat de daders gericht worden gepakt en bestraft. De schuld mag niet in verkeerde schoenen geschoven worden.";0;2024-03-23T10:20:53.000Z
"Het laatste onafhankelijke nieuws is voor #Rusland cruciaal.

Vanuit Amsterdam bereiken de redacties van @tvrain, @MoscowTimes en @meduzaproject nog steeds miljoenen Russen. 

Zij laten de andere kant zien. Houden de hoop op vrijheid levend. En geven vrijheidslievende Russen het gevoel er niet alleen voor te staan.

Voor de journalisten en redacteuren is het niet makkelijk. Ver weg van huis verslag doen van jouw land, dat steeds verder afglijdt. Ik heb veel respect voor hun doorzettingsvermogen.

Veel dank aan @derksauer voor het goede gesprek en indrukwekkende bezoek!";1;2024-03-22T15:19:29.000Z
"Met 150+ aanvallen op vitale infrastructuur gaat #Rusland weer over op massale staatsterreur.

Went dit soort aanvallen na 2 jaar? Niet bij mij, laat staan voor al die Oekraïners die nu in angst zitten en zonder water/elektriciteit.

Moeten we dan niet eens gaan praten? Volstrekt kansloos. We moeten #Oekraïne eerst in staat stellen zich te verdedigen tegen deze Russische agressie en zorgen dat ze weer militair de overhand krijgen.

Zonder dat is iedere afspraak met Rusland een vodje papier. Blijft Oekraïne kwetsbaar voor dit soort terreuraanvallen. En moeten we ons in Europa ernstig zorgen maken over onze veiligheid.";0;2024-03-22T12:34:30.000Z
"Goed om bij te praten met ambassadeur @reenat_sandhu!

#India is de belangrijkste stem uit de ‘ongebonden landen’. Daarom is het van belang om goed te begrijpen hoe India aankijkt tegen geopolitieke issues (Oekraïne/Rusland, Midden-Oosten, China, Afghanistan, Pakistan).

Tegelijk zijn er vele kansen om de banden tussen #Nederland en #India te versterken (diplomatie, handel, technologie, klimaat).

Dit biedt ook mogelijkheden om minder kwetsbaar te worden tov China. Laten we deze kansen benutten! 🇮🇳🇳🇱";1;2024-03-21T16:51:33.000Z
"Weer een schandalig dieptepunt in onze straten.

Hoe kritisch je ook bent op de regering Netanyahu, dit type agressie en intimidatie is onaanvaardbaar. Diplomaten moeten veilig en ongestoord hun werk kunnen doen.

Ik hoop dat de dader stevig wordt bestraft! ";0;2024-03-21T11:57:25.000Z
"EU leiders spreken vandaag weer over steun aan #Oekraïne.

Vannacht schoot #Rusland 31 raketten op #Kyiv. Veel angst, 13 gewonden, schade in woonwijken. 

Maar ALLES onderschept, waardoor vele levens zijn gered!

Laat het een extra aansporing zijn voor EU leiders om militair nog meer te produceren en leveren, waaronder luchtverdediging. Het is van levensbelang!";1;2024-03-21T08:15:50.000Z
"De F-16’s worden in #Oekraïne belangrijk voor luchtverdediging en aanvallen op lange afstand.

De effectiviteit van de F-16’s hangt sterk af van de training van piloten, beschikbare munitie en onderhoud.

Heel goed dat #Nederland nu aan alles bijdraagt!! 🇳🇱🇺🇦 ";1;2024-03-20T20:24:26.000Z
"A bloody shame! Letterlijk helaas…

Laat dit eenmalig zijn: we moeten er alles aan doen om onze huidige beloften aan #Oekraïne WEL na te komen!

Niet vast blijven zitten in langdurige procedures, maar waar nodig overschakelen naar een oorlogseconomie.

Dit is een kwestie van leven en dood voor Oekraïne. En fundamenteel voor onze veiligheid en het terugdringen van Russische dreigingen.";0;2024-03-20T17:45:58.000Z
"The Netherlands is in favour of using frozen Russian assets as collateral for financial support to #Ukraine!

A large majority of Dutch parliament (98%) calls on the government to take a leading role in this effort. 🇳🇱🇺🇦 ";1;2024-03-19T17:47:49.000Z
"Een lagere rechter die ingaat tegen de hoogste rechter.

Met respect voor de trias politica, maar dit is in het asielsysteem toch wel een merkwaardige rariteit.

Zoals de rechter zelf aangeeft: de gevolgen van deze uitspraak zijn inderdaad onwenselijk.

Dit lokt nog meer rechterlijke procedures uit en vertraagt de terugkeer. Zo dijt de asielcrisis verder uit, terwijl #derdelanders snel moeten vertrekken naar hun veilig thuisland.

Terecht dat het kabinet direct in hoger beroep gaat. Als er juridische ruimte is moet gedwongen terugkeer zsm plaatsvinden!";0;2024-03-19T14:39:25.000Z
"Wrede misdaden door het Iraanse regime nu onafhankelijk vastgesteld.

Het #VN-feitenonderzoek in #Iran bevat schokkende conclusies:
- Regime verantwoordelijk voor dood #MahsaAmini
- 500+ demonstranten vermoord
- Vrouwen bewust van dichtbij in ogen geschoten
- Tienduizenden vastgezet en ernstig gemarteld
- Plausibel dat schoolmeisjes zijn vergiftigd 
- Etc etc…

Iedereen met sympathie voor het Iraanse regime of zijn handlangers, moet zich na dit rapport voor de zoveelste keer achter de oren krabben.

Nu is het zaak dit VN feitenonderzoek voort te zetten. Meer bewijs te verzamelen. Zodat internationale rechtszaken gestart kunnen worden tegen de verantwoordelijke misdadigers.

De wereld mag het meedogenloze Iraanse regime hier niet mee weg laten komen!

#WomanLifeFreedom (1/2)";0;2024-03-19T08:04:56.000Z
"Poetin kan de 10-jarige illegale annexatie van de #Krim nog zo overdreven vieren, pas enkele landen erkennen dit formeel na zoveel tijd:

- Afghanistan
- Belarus
- Cuba
- Noord-Korea
- Kirgizië
- Nicaragua
- Sudan
- Syrië
- Zimbabwe

Precies het rijtje waarin #Rusland thuishoort! ";0;2024-03-18T22:26:53.000Z
"De dreigingen voor onze #veiligheid worden alsmaar groter en complexer.

#Oekraïne steunen, #Rusland afschrikken, militaire productie opschalen, weerbaarheid tegen #China versterken: dit kunnen we alleen samen met onze bondgenoten.

Goed werkbezoek van de Kamer bij #NAVO en #EU! ";1;2024-03-18T15:05:29.000Z
"Ministerie van Buitenlandse Zaken beklad met rode verf door een pro-Palestijnse actiegroep.

Wanneer gaan deze activisten zich eindelijk realiseren dat dit intimiderende en verfoeilijke vandalisme alleen maar averechts werkt? ";0;2024-03-18T07:57:41.000Z
"Iedere rij bij de stembus was een middelvinger aan #Poetin!

De enige manier waarop Russen protest konden laten zien, was allemaal op hetzelfde tijdstip gaan stemmen. Met risico op arrestatie.

Hopelijk zien miljoenen mensen binnen én buiten #Rusland deze rijen! (#StPetersburg👇) ";1;2024-03-17T16:52:52.000Z
"De Russische verkiezingen zijn al een grof schandaal, maar helemáál in de bezette delen van Oekraïne.

Daarom roep ik samen met @jpaternotte op om deze verkiezingen illegitiem te verklaren en krachtig te veroordelen.

Ik mag hopen dat dinsdag de hele Kamer voor deze motie stemt! ";0;2024-03-16T13:16:23.000Z
"De standaard vraag van Poetin-aanhangers in Nederland: 

“Noem eens één voorbeeld waarin #Rusland een NAVO- of EU-lidstaat bedreigde? Eén voorbeeld?”

Zie hieronder. Het zoveelste walgelijke voorbeeld. 

Wie dit niet wil zien is stekeblind of bewust kwaadaardig. ";0;2024-03-15T21:11:23.000Z
"Not only Putin, also #Lukashenko is a war criminal.

The Dutch Parliament (98%) believes Lukashenko should be indicted by the International Criminal Court (ICC).

It calls on the Dutch government to work in the EU to gather more evidence of #Belarus’ involvement in war crimes. ";1;2024-03-15T15:18:37.000Z
"Belangrijke motie! 

De vooruitzichten voor #Oekraïne zijn zorgelijk, terwijl het juist weer zicht moet krijgen op een overwinning.

Als Rusland steeds meer de overhand krijgt, zijn de gevolgen voor de veiligheid van Oekraïne en de rest van Europa desastreus.

Daarom moeten Europese landen de militaire productie fors opschalen. We weten immers wat Rusland de komende 2 jaar op de mat kan leggen.

Een brede politieke meerderheid wil dat #Nederland hierin een aanjagersrol vervult en zelf substantieel bijdraagt!";1;2024-03-15T09:17:14.000Z
"Een eenzijdige analyse.

Ik sprak juist diverse diplomaten die wél achter de kabinetslijn rond #Israël staan. Die zich juist onder druk gezet voelen door collega’s om mee te doen aan protestacties.

Laten we ook oog hebben voor de &gt;90% ambtenaren die niet willen protesteren. ";0;2024-03-12T09:10:59.000Z
"‘Als we Rusland laten winnen, stopt de oorlog’.

Dat is letterlijk de logica van #Orban en #Trump.

Dit is niet alleen immoreel, maar ook idioot. #Rusland begon de invasie niet vanwege westerse steun aan #Oekraïne, maar door imperiale agressie.

Bij een Russische overwinning zal dit alleen maar erger worden. De oorlog zal niet stoppen, maar zich herhalen. Dat heeft #Poetin al vele malen aangetoond en aangekondigd…";0;2024-03-11T13:18:52.000Z
"“Ik wou dat ik deze film nooit had gemaakt”

Zeer terecht won de documentaire ‘20 days in #Mariupol’ een #Oscar.

Maar het gaat niet om de prijs. Het gaat erom dat de herinnering levend blijft. Dat er aandacht voor #Oekraïne blijft. Dat duidelijk blijft wat er écht gebeurt.

Zeker nu mensen ‘gewend raken’ aan de oorlog. Zeker nu de steun voor Oekraïne in de VS en andere landen onder druk staat. Zeker nu ondoordachte oproepen worden gedaan tot onderhandelen (lees: capitulatie).

Bekijk deze aangrijpende speech. Bekijk de documentaire. En blijf de werkelijkheid in Oekraïne bekijken…";1;2024-03-11T09:01:14.000Z
"Weinig aandacht, maar een grote en belangrijke #aanscherping!

Naar aanleiding van onze motie (VVD-CDA) wordt de #asielbeoordeling stevig aangepast:

1) Minder snel en vaak voordeel van de twijfel
2) Zwaarder toetsen van geloofwaardigheid asielmotief
3) Meer individuele beoordeling wanneer iemand tot een risicogroep behoort

Hierdoor wordt strenger getoetst, gaat wellicht het inwilligingspercentage omlaag, en wordt #Nederland minder aantrekkelijk.

Hiermee sluit Nederland dichter aan bij de standaarden die de EU voorschrijft en die onze buurlanden hanteren.

Alle IND-medewerkers worden in deze nieuwe werkwijze getraind. Hopelijk heeft dit daarna een neerwaarts effect op de inwilligingspercentages en de asielinstroom.

Natuurlijk lopen ngo’s en linkse partijen meteen te pruttelen. Want stel je voor dat asielzoekers niet zo snel het voordeel van de twijfel krijgen, Nederland niet meer soepeler is dan de EU voorschrijft, en de inwilligingspercentages en de asielinstroom eindelijk eens omlaag gaan.

Rug recht houden en zo snel mogelijk consequent uitvoeren! (1/2)";1;2024-03-10T14:17:31.000Z
"Het #Vaticaan zou de moed moeten hebben om #Rusland te veroordelen en op te roepen uit #Oekraïne te vertrekken.

Dat is de moed van de blauw-gele vlag van vrijheid en soevereiniteit! 🇺🇦 ";1;2024-03-09T22:01:09.000Z
"#Erdogan na de wreedste pogrom sinds WO II:

“#Hamas is geen terroristische organisatie. #Turkije staat stevig achter Hamas”

Dit is precies waarom Westerse landen voet bij stuk moeten houden in de #VN. De walgelijke standaard van Erdogan mag niet de wereldstandaard worden! ";0;2024-03-09T19:56:24.000Z
Sommige dreigementen van #Rusland moeten we uiterst serieus nemen, andere een heel stuk minder… ;0;2024-03-09T18:55:01.000Z
"“Death by a thousand cuts”

Terwijl de wereld vooral aandacht heeft voor Israël/Gaza en Oekraïne, gaat #China door met intimidatie tegen #Taiwan.

Steeds probeert China de status quo in kleine stapjes te wijzigen. Door meer militaire oefeningen met marineschepen en straaljagers rondom Taiwan (zie hieronder: bijna 500 keer in februari). Door spionageballonnen over Taiwan te sturen (26 in februari). En door eenzijdig vliegroutes aan te passen.

China moet hier consequent op worden aangesproken. We moeten ons NU voorbereiden op toekomstige escalatie. En als Europa zorgen dat we in staat worden geopolitieke drukmiddelen tegen China in te zetten. 

In deze regio staat ook onze welvaart en (economische) veiligheid op het spel!";0;2024-03-09T15:00:29.000Z
"Natuurlijk is de President van #Israël welkom bij de opening van het Nationaal Holocaust Museum.

De huidige oorlog in Gaza en kritiek op de regering-Netanyahu staan los van de nagedachtenis aan de Holocaust.

De hoogste vertegenwoordiger van de staat Israël, het veilige toevluchtsoord voor Joden na de Holocaust, hoort hierbij te zijn.";1;2024-03-08T17:35:41.000Z
"Belangrijke conclusie in langverwacht #VN-onderzoek!

Het regime in #Iran is verantwoordelijk voor de dood van #MahsaAmini en voor ‘misdaden tegen de menselijkheid’ bij de protesten erna.

Tijd om eindelijk de zachte behandeling van Iran in de VN te stoppen en de daders van deze terreur verantwoordelijk te houden!

#InternationaleVrouwendag";1;2024-03-08T16:16:23.000Z
"“Als de VS weglopen, zijn Oekraïne, Europa en de vrije wereld in gevaar... Wij zullen niet weglopen, wij zullen niet buigen”.

#Biden is glashelder in een krachtige en energieke speech (64% positief ontvangen). 

Dit Amerikaans leiderschap hebben wij nodig tav #Oekraïne en #NAVO: ";1;2024-03-08T08:39:45.000Z
"Voorheen wilde slechts 30% van de Zweden toetreden tot de #NAVO.

Na 24 feb 2022 was er in #Zweden ineens brede steun voor NAVO-lidmaatschap.

Nu is het officieel, en is de Baltische Zee een NAVO binnenmeer (met daaraan St Petersburg).

Heuglijk voor Zweden, de NAVO en onze veiligheid! Een strategische blunder van Poetin!";1;2024-03-07T17:54:17.000Z
"Voorheen wilde slechts 30% van de Zweden toetreden tot de #NAVO.

Na 24 feb 2022 was er in #Zweden ineens brede steun voor NAVO-lidmaatschap.

Nu is het officieel, en is de Baltische Zee  een NAVO binnenmeer (met daaraan St Petersburg).

Heuglijk voor Zweden, de NAVO en onze veiligheid! Een strategische blunder van Poetin!";1;2024-03-07T17:54:17.000Z
"Een #Houthi raketaanval heeft de eerste 2 bemanningsleden gedood.

Onschuldige slachtoffers die helemaal niks met de oorlog in Gaza te maken hebben.

Wie nu nog sympathiseert met deze Houthi terroristen of zelfs “Jemen maak ons trots” scandeert, moet zich nog meer kapot schamen. ";0;2024-03-06T21:05:17.000Z
"Opiniestukken in Nederlandse kranten (Trouw, NRC) vandaag: houd meer rekening met Russische veiligheidsbelangen.

Rusland vandaag: luchtaanvallen op #Odesa, minstens 5 doden, raketaanslag op 150 meter van #Zelensky en Griekse premier #Mitsotakis.

Welk Russisch veiligheidsbelang stond vandaag in Odesa op het spel?

Precies: GEEN! Het enige wat voor Rusland telt zijn imperiale ambities. Odesa heroveren, #Oekraïne vernietigen. Bruut wraak nemen.

En ondertussen het Westen bedreigen, ontwrichten, verzwakken. Handig gebruikmakend van kwaadaardige Rusland-aanhangers, Poetin-apologeten en naïeve vredesactivisten.

Gelukkig toont de grote meerderheid van deskundigen, politici en gewone Nederlanders wel realiteitszin. Beseffen dat we Oekraïne militair moeten steunen en Russische agressie afschrikken.

Dat is de enige weg naar vrijheid en veiligheid. Zowel voor Oekraïne als Europa. Dat laat #Rusland niet alleen vandaag, maar al bijna 750 dagen op rij zien…";0;2024-03-06T18:14:31.000Z
"Opiniestukken in Nederlandse kranten (Trouw, NRC) vandaag: houd meer rekening met Russische veiligheidsbelangen.

Rusland vandaag: luchtaanvallen op #Odesa, minstens 5 doden, raketaanslag op 150 meter van #Zelensky en Griekse premier #Mitsotakis.

Welk Russisch veiligheidsbelang stond vandaag in Odesa op het spel?

Precies: GEEN! Het enige wat voor Rusland telt zijn imperiale ambities. Odesa heroveren, #Oekraïne vernietigen. Bruut wraak nemen.

En ondertussen het Westen bedreigen, ontwrichten, verzwakken. Handig gebruikmakend van kwaadaardige Rusland-aanhangers, Poetin-apologeten en naïeve vredesactivisten.

Gelukkig toont de grote meerderheid van deskundigen, politici en gewone Nederlanders wel realiteitszin. Beseffen dat we Oekraïne militair moeten steunen en Russische agressie afschrikken,

Dat is de enige weg naar vrijheid en veiligheid. Zowel voor Oekraïne als Europa. Dat laat #Rusland niet alleen vandaag, maar al bijna 750 dagen op rij zien…";0;2024-03-06T18:14:31.000Z
"Indringende ervaringen van een held uit de frontlinie in #Oekraïne.

Vandaag spraken we de Oekraïense sergeant Andrej Mahomet. Hij is lid van de elite-eenheid die zich aan de overkant van de rivier #Dnipro bevindt.

Er is een tekort aan alles. Niet alleen aan artillerie, maar ook aan drones, voertuigen en communicatiemiddelen.

Ze vechten tegen een overmacht aan Russen. Vaak op minder dan 100 meter afstand. Ze noemen het ‘de poort naar de hel’. Toch houden ze stand.

We moeten militairen als Andrej meer wapens en spullen leveren. We mogen ze aan de frontlinie niet in de steek laten. Dat doet het Westen nu wel: werkelijk beschamend.

Ze vechten voor Oekraïne, maar ook voor Europa. Voor onze gezamenlijke idealen. Voor een vrij en veilig leven, zonder Russische tirannie.

We zijn helden als Andrej oneindig veel dank verschuldigd! 🙏";1;2024-03-05T20:49:38.000Z
"Onuitlegbaar en onuitstaanbaar.

Een bewezen aanrander van 4 kinderen hoort in Nederland geen asielvergunning meer te kunnen krijgen.

Daarom diende ik onlangs een motie in om de regels hiervoor (de ‘glijdende schaal’) aan te scherpen. Ik verwacht snel een kabinetsreactie. (1/2) ";0;2024-03-05T15:48:10.000Z
"#Oekraïne schakelt opnieuw een modern Russisch patrouilleschip uit (Sergei Kotov, $65mln) in de Zwarte Zee.

Geef Oekraïne de wapens, en ze leveren bijzondere prestaties.

Bovendien is ook dit weer in ieders belang: vrije zeevaart, meer graanexport en dus lagere voedselprijzen. ";1;2024-03-05T07:23:52.000Z
"Het zoveelste voorbeeld van de doorgeslagen juridisering van asiel en migratie.

Deze derdelanders hebben veilige landen om naar terug te keren (Nigeria, Marokko, Algerije). Weten al een half jaar dat de regeling ophoudt. Konden zelfs een riante vertrekpremie krijgen.

Zij moeten gewoon zsm vertrekken. Zelfs de hoogste rechter heeft bepaald dat het recht op bescherming vervalt.

En nog worden eindeloos rechtszaken gevoerd om met juridische geitenpaadjes langer te kunnen blijven. 

Terwijl er een schreeuwend tekort is aan huizen voor Nederlanders, en opvangplekken voor Oekraïners en vluchtelingen.

Dit soort voorbeelden ontneemt iedere verleiding om (tijdelijk) ruimhartig te zijn voor specifieke individuen of groepen. Het leidt tot eindeloze rechtszaken en misstanden. Dan maar streng en consequent!";0;2024-03-04T21:31:50.000Z
"Voor wie nog (naïef) denkt dat #Rusland stopt als het een deel van #Oekraïne krijgt.

Hieronder het zoveelste bewijs dat dit niet zo is. #Medvedev: “wij willen het concept van een onafhankelijk Oekraïne voor altijd vernietigen.”

Dit mag het Westen (en de wereld) niet accepteren! ";0;2024-03-04T14:11:12.000Z
"De Republikeinse partij uit vervlogen tijden.

Toen de President nog ‘decent’ was, met verfijnde humor. Toen het verschil tussen Amerikaanse vrijheid en Russische repressie nog voor alle #Republikeinen duidelijk was.

Hopelijk is er nog net genoeg van Reagans Republikeinse partij over om het steunpakket voor #Oekraïne goed te keuren!";1;2024-03-03T19:47:19.000Z
"Een paar weken geleden was het nieuws als 20 Russen in Moskou demonstreerden.

Nu staan er voor de 3e dag eindeloze rijen met dappere Russen voor #Navalny.

#Poetin heeft de repressie intens opgevoerd. Vele oppositieleden, criticasters en journalisten opgesloten. Honderd duizenden vrijzinnige Russen hebben het land verlaten. 

Maar het ideaal van vrijheid en een andere toekomst voor #Rusland krijgt Poetin nooit volledig uit de samenleving verbannen.

Dat laten deze grote aantallen moedige Russen aan de wereld zien.";1;2024-03-03T14:24:33.000Z
"Op Radio 1 bij @WNLInDeKantine blikte ik uitgebreid terug op afgelopen week:

De uitspraken van #Macron, de (nucleaire) dreiging door #Poetin, en onze meerjarige steun aan #Oekraïne.

Terug te luisteren vanaf 1h14m35s via 👉 ";1;2024-03-03T08:27:05.000Z
"Stil protest in #Iran!

Iraniërs boycotten massaal de nep-verkiezingen, met een historisch lage opkomst.

En dat ondanks vele oproepen, gratis maaltijden en rozen, stembussen die langer open bleven, en berichten over allerlei misstanden (o.a. met gevangenen en vluchtelingen).

Zo hebben Iraniërs gesproken, juist door te zwijgen!";1;2024-03-02T20:26:52.000Z
"Graag weer aandacht voor deze dappere Russen.

Ook vandaag lange rijen om #Navalny te herdenken.

En dat onder toeziend oog van de politie. Met het risico later opgepakt en bestraft te worden. Uiterst moedig!

De wereld moet niet alleen Poetin, maar juist ook deze Russen zien! ";1;2024-03-02T15:05:32.000Z
"Waarom het kabinet NU een langjarige veiligheidsovereenkomst met #Oekraïne sluit?

Omdat dit dagelijks de helse realiteit is (#Odesa vandaag👇). Omdat oorlog niet demissionair is. Omdat Poetin NU moet zien dat wij niet opgeven.

Iedereen die loopt te klagen dat de Tweede Kamer niet is geïnformeerd, heeft de laatste 10-15 debatten niet zitten opletten. 

We spreken hier al maan-den-lang over. Met meerdere aangenomen moties die deze politieke lijn ondersteunen, voor én na de TK verkiezingen.";1;2024-03-02T14:03:45.000Z
"Door de extreme onderdrukking kunnen Russen nauwelijks protesteren.

Vandaag tonen ze immense moed. Door de straat op te gaan en zelfs ‘NEE TEGEN DE OORLOG’ te scanderen (👇). Daar staan lange gevangenisstraffen op.

De beste manier om #Navalny te eren is deze beelden zoveel mogelijk te delen!

Op de Russische TV is hiervan niks te zien. Als wij deze beelden delen, is de moed van deze heldhaftige Russen niet voor niks geweest! (1/3)";1;2024-03-01T16:33:17.000Z
"Belangrijk moment: #Nederland en #Oekraïne sluiten een 10-jarige veiligheidsovereenkomst!

Zo zeggen wij steun toe dmv militaire middelen, cyber, sancties, wederopbouw en gerechtigheid.

Juist nu is onze brede en structurele steun cruciaal, voor onze gezamenlijke veiligheid! 🇳🇱🇺🇦 ";1;2024-03-01T14:53:06.000Z
"Een onderbelicht punt rond nucleaire dreigingen en steun aan #Oekraïne.

In een negatief scenario leveren de #VS geen steun meer aan #Oekraïne, komt #NAVO artikel 5 onder druk te staan, en krijgt #Rusland de overhand.

In dat scenario zullen diverse landen nieuwe veiligheidsgaranties willen. En dan mogelijk zelf kernwapens willen bezitten. Denk aan Polen (tegen Rusland) of Zuid-Korea (tegen Noord-Korea).

In dat geval neemt de proliferatie van kernwapens toe. En daarmee wereldwijd de nucleaire risico’s.

Kortom, juist om nucleaire risico’s te beperken, is het van belang om Oekraïne te steunen en te voorkomen dat Rusland de overhand krijgt!";1;2024-02-29T20:39:06.000Z
"Ook met beperkte middelen blijft #Oekraïne buitengewone prestaties leveren.

Laat staan als het Westen wél zou leveren wat Oekraïne van ons vraagt… ";1;2024-02-29T17:49:18.000Z
"Hiermee dreigt #Poetin al bijna 2 jaar.

Zijn doelen: angst zaaien, verdeeldheid aanwakkeren, stevige repliek geven (Macron), meer wapensteun afschrikken (Scholz), het Westen aan tafel dwingen (Trump).

Wij moeten hiervan niet in paniek raken, dat is precies wat Poetin wil!

Wat moeten we wél doen: meer en langdurige wapensteun aan #Oekraïne geven. Tegelijk de druk op #Rusland blijven opvoeren en haar oorlogsmachine dwarsbomen. 

En ook na 2 jaar samen de strategie blijven bepalen en eenheid uitstralen (ipv Franse proefballonnen die iedereen vervolgens lek schiet).";0;2024-02-29T13:30:59.000Z
"Vandaag vroeg het congres van #Transnistrië om ‘bescherming door Rusland’ (maar niet om erkenning van onafhankelijkheid zoals in 2006).

Veel onduidelijkheid over wat dit precies betekent en hoe #Poetin hierop gaat reageren.

Dit past precies binnen de hybride oorlogsvoering van #Rusland: angst en onrust zaaien, desinformatie verspreiden, pro-Russische sentimenten aanwakkeren, afleiden van Oekraïne.

We moeten landen als #Moldavië blijven helpen zich te verweren tegen deze hybride oorlogsvoering!";0;2024-02-28T22:07:01.000Z
"Het ideaal van een ‘Russische wereld’ (Russkiy mir) in één foto.

Echt heel vreemd dat landen zo graag lid willen worden van de EU en NAVO… ";1;2024-02-28T20:55:24.000Z
"23 parlementen sturen een brief naar onze Amerikaanse ambtsgenoot @SpeakerJohnson, met het verzoek de steun aan #Oekraïne goed te keuren.

Ook de Tweede Kamer heeft deze brief ondertekend.

“Onze landen zijn gecommitteerd aan het vergroten van de steun aan Oekraïne, een investering in onze individuele en gezamenlijke veiligheid”.";1;2024-02-28T14:11:47.000Z
"De uitspraak van #Macron brengt (begrijpelijk) veel commotie teweeg.

Per saldo lijkt na 24 uur het resultaat:
> Ongeloofwaardige afschrikking
> Beeld van Westerse verdeeldheid
> Onnodige zorgen bij mensen dat ‘wij’ direct gaan meevechten tegen #Rusland

Kortom, dit lijkt niet goed voor de positie van #Oekraïne.

Als het Westen in de toekomst wil overgaan tot meer afschrikking, dan is het nodig gezamenlijk een geloofwaardige strategie te bepalen en dit eendrachtig te communiceren.

Als Macron een discussie wilde aanjagen zodat partners meer wapens gaan leveren, dan was dit nogal een onbesuisde manier.

Wat mij betreft moet de inzet onveranderd blijven: Oekraïne nog veel meer steunen met wapens en munitie, en tegelijk een directe confrontatie tussen de NAVO en Rusland (met grondtroepen) voorkomen.

Dat sluit aan bij wat Oekraïne aan ons vraagt. En is in het belang van onze veiligheid!";0;2024-02-27T20:52:33.000Z
"Na alle onnodige verwarring over grondtroepen naar #Oekraïne, moet de focus scherp blijven:

Meer wapens en munitie sturen, sneller leveren, en taboes op wapensystemen (Taurus, ATACMS) doorbreken!

Deze deal voor onze veiligheid zou niemand moeten weigeren, zelfs Trump niet👇 ";1;2024-02-27T19:57:53.000Z
"Ondanks bedreigingen gaan dappere Russische oppositieleiders door.

Goed gesprek met liberaal Dmitry Gudkov (@gudkovd), die eerder werd vastgezet in #Rusland en nu strijdt tegen oorlog in Oekraïne.

We moeten het terreurregime van #Poetin blijven ondermijnen en onder druk zetten! ";1;2024-02-27T16:11:08.000Z
"#Oekraïne heeft NU massaal artilleriegranaten nodig.

Tekorten aan het front leiden tot Oekraïense slachtoffers en Russisch overwicht. Om snel te leveren is alle creativiteit nodig, zoals het initiatief van #Tsjechië.

Heel goed dat #Nederland ook hier weer aan bijdraagt! 🇺🇦🇳🇱🇨🇿 ";1;2024-02-26T22:26:17.000Z
"Dit is zo’n kortzichtige analyse.

Zelf had ik ca 10 jaar ervaring voordat ik Kamerlid werd: 5.5 jaar bedrijfsleven (BCG), 1.5 jaar overheid (J&V/MinFin), 1.5 jaar universiteit (Harvard), en 1.5 jaar politiek adviseur.

Ben ik daarmee een tassendrager zonder ervaring buiten de politiek? Wat een onzin!";0;2024-02-26T20:28:18.000Z
"EIN-DE-LIJK: De laatste horde is genomen!

Het parlement van #Hongarije keurt de toetreding van #Zweden tot de #NAVO goed (met 97% van de stemmen).

Dit maakt Zweden en Noord-Europa veiliger tegen de Russische dreiging.

Welkom Zweden! Välkomna Sverige! 🇸🇪 ";1;2024-02-26T15:52:06.000Z
"Zelden zo’n schaamteloze en stuitende inbreng gezien in de #VN Mensenrechtenraad.

Het regime van #Iran onderdrukt, martelt, verkracht en vermoordt vrouwen en meisjes. 

Het steunt #Hamas en #Hezbollah. Op 7 oktober hebben deze terroristen onschuldige vrouwen verkracht en in stukken gesneden.

Het geeft wapens en raketten aan #Rusland, dat op grote schaal oorlogsmisdaden begaat.

En het enige wat de Iraanse minister van Buitenlandse Zaken hier doet is met de beschuldigende vinger naar Israël wijzen. Terwijl hij zelf een aanstichter is van de huidige ellende in Gaza.

Iedere diplomaat zou hierbij demonstratief moeten weglopen.";0;2024-02-26T14:25:32.000Z
