Posts,Labels
"16 tot 19 miljard euro extra naar militarisering omdat Trump en Rutte hierom vragen. Kabinet zegt niet waar ze het van gaat betalen. 

Het zorgt voor een wapenwedloop die onze wereld onveiliger maakt. En het zal leiden tot meer bezuinigingen op zorg, onderwijs en sociale zekerheid. Terwijl 3/4 van de Nederlanders dit niet wil.",0
"Hoe Iran aan z'n kerntechnologie komt vraag je? Nederland! Want dat moest van de VS.

En de Nederlandse klokkenluider die dit zag gebeuren werd vermorzeld door de Nederlandse overheid. ⤵️",0
"Meer oorlog dreigt met de aanval van Israël in Iran. Terwijl Gaza wordt verwoest, start Netanyahu weer een illegale oorlog. 

Door deze aanval dreigt verdere escalatie, meer geweld en leed, en meer mensen die moeten vluchten.",0
"Dit kabinet blijft wegkijken van de oorlogsmisdaden van de regering Netanyahu en de genocide in Gaza.

Zondag trekken we in Den Haag opnieuw een rode lijn. Want oorlog en militariseringen stopt alleen van onderop zolang wereldleiders blijven wegkijken. ",0
"Europese NAVO-lidstaten geven 3x meer uit aan defensie dan Rusland. 3x meer is meer dan genoeg. 

Nu eerst de mensen. De extra uitgaven aan militarisering gaan nu al ten koste van zorg, onderwijs en sociale zekerheid.

Onbegrijpelijk dat @gl_pvda die voorwaarde niet stelt. ",0
"NL’se defensie-uitgaven zijn al verdubbeld naar 22 miljard. Trump, Rutte en kabinet willen 19 miljard extra.

Dit gaat nu al gepaard met bezuinigingen op zorg, onderwijs, woningbouw en sociale zekerheid.

EU-NAVO-lidstaten besteden 3x meer dan Rusland.

3x meer = meer dan genoeg. ",0
"Groningen doet wat Den Haag nalaat te organiseren: Solidariteit.

Met mondzorg in het basispakket kunnen we dit voor iedereen in Nederland organiseren.",1
"Mensen betalen met hun gebit voor dit verrotte zorgsysteem. 

Onnodig. Mondzorg moet en kan in het basispakket.

De Kamer kan dit regelen. Volgende week komt de SP met voorstellen.",0
"Van asociaal naar sociaal.

Kabinet wilde honderden miljoenen op ouderenzorg, gehandicaptenzorg, GGZ, thuiszorg en jeugdzorg bezuinigen.

Vandaag werd ons voorstel aangenomen om deze bezuinigingen te schrappen.

Een overwinning van zorgverleners en mensen die zorg nodig hebben. ",1
"Sluit je net als 250.000 mensen aan bij het Nationaal ZorgFonds zonder eigen risico.

Doe mee 👉 ",1
"LEESTIP!

Waarom de markt niet in de zorg thuishoort?

@ArmandGirbes zet het goed en scherp op een rijtje én komt met oplossingen:
👉Versterk huisartsenzorg
👉Meer waardering verpleegkundigen
👉Stop centralisatie ziekenhuiszorg
👉Breek de macht van verzekeraars ",1
"Tijd voor het meest sociale kabinet ooit.

Het kabinet van Wilders heeft het totaal verprutst. 

Onze plannen liggen klaar.
Vóór goede volkshuisvesting, een sterke economie en een zorg zonder markt. ",0
"🚂 Harde werkers verdienen meer. Het salaris van NS-medewerkers loopt ver achter op de prijsstijgingen. Dat geldt ook voor de zorg, het onderwijs, de schoonmaak en al die andere mensen van de werkende klasse.

De SP steunt hun strijd voor een betere beloning, goed vroegpensioen en betere arbeidsvoorwaarden.",1
"Na dit asociale kabinet is het tijd voor het meest sociale kabinet. Dat kan alleen maar met een sterke SP.

Wij zijn er klaar voor. ",1
@geertwilderspvv ,1
Principes tot aan de uitgang @geertwilderspvv? ,0
"Kabinet en coalitie behandelen huurders als voetveeg. Géén huurbevriezing, géén verhoging van huurtoeslag én geen geld voor woningbouw.

NSC zei gisteren zich aan de belofte van huurbevriezing te gaan houden. 

Dinsdag wordt er gestemd over het SP-voorstel voor huurbevriezing. ",0
"Onze plannen liggen klaar!

Voor goede volkshuisvesting en een sterke economie die werkt voor mensen in plaats van beleggers.

Stap voor stap bouwen we met mensen aan plannen voor een beter Nederland.

Hier ben jij voor nodig! Dus doe mee en sluit je aan⤵️",1
"Wilders is weggelopen.

Niet van het kabinet of deze coalitie. Maar van de mensen in buurten en wijken die op hem hadden gerekend.

Hij heeft niks, nakkes, nada voor elkaar gekregen. ",0
"Dit kabinet ging vechtend over straat. Ze hebben geen één probleem opgelost.

Na het meest asociale kabinet is het tijd voor het meest sociale kabinet. Dat kan alleen met de SP. ",0
"Nederland is bevrijd van een politieke gijzeling. Van rechtse ruziepartijen die niks voor elkaar krijgen. Behalve bezuinigingen op zorg, onderwijs en ouderen. Asociaal.

Met de SP was dit niet gebeurd. Het is tijd voor politieke verandering. Dus verkiezingen.

De SP zet de toekomst van ons land wel op één. Voor onze jongeren en een sterke economie.",0
"👉Hoge inflatie
👉Hogere huren
👉Bezuinigingen zorg
👉Toename (arbeids)migratie
👉Voortduren toeslagenschandaal
👉Groeiende woningnood
👉Verdubbeling defensiebudget
👉Cadeautjes aandeelhouders

Yesilgoz + Wilders 
=
Rutte 5

En het begon zo👇 ",0
"Iedere dag worden in Gaza rode lijnen overschreden.

Iedere dag sterven mensen door honger en geweld.

Iedere dag kan dit kabinet meer doen om de genocide te stoppen.

Iedere dag wegkijken is er één teveel voor de mensen in Gaza.

Iedere dag kiest dit kabinet ervoor dit wel doen. ",0
"Ze krijgen €144.000 per jaar, maar de PVV komt wéér niet opdagen bij een belangrijk debat. 

De PVV moet niet gaan huilen als het straks misgaat met zwaar verwarde mensen, iemand doordraait en gekke dingen doet. Want ze konden er vandaag wat aan doen. ",0
Volgende keer aanwezig zijn? Meld je dan nu aan via ,1
"Grondrecht of grondprijzen?
Actieve grondpolitiek is nodig voor betaalbare woningen.

Mooie bijeenkomst over grondpolitiek in Den Bosch. Met bijdragen van Mirjam de Rijk, Erwin van der Krabben en Thijs Lijster. ",1
"Aan het werk nu @FleurAgemaPVV. De tijd van achter zorgverzekeraars aan lopen is voorbij.

Het ziekenhuis in Heerlen blijft.

De Tweede Kamer geeft Agema de opdracht om het geboortecentrum in Heerlen een voorbeeld te laten zijn voor de rest van het land. ",1
"Mensen in werkontwikkelbedrijven verdienen fatsoenlijk werk en volwaardig loon. Zij worden door kabinet en PVV, VVD, BBB en NSC keihard gekort.

Vandaag eisen trotse werkers hun geld terug. Het SP-voorstel ligt klaar. ",0
"Dit kabinet heeft wél €15 tot €20 miljard extra voor de NAVO, maar heeft géén geld voor kinderen in armoede.

Voor wie zit dit kabinet er eigenlijk? ",0
"Wat een gehuil. Je hebt zelf dit kabinet gevormd en je hebt zelf deze faalminister op migratie gezet.

Je hebt niks noppes nada voor elkaar gekregen. Niet op migratie, niet voor de zorg, niets voor huurders, niks voor mensen. 

Dit is weer voor de bühne.
Niks mee opgelost. ",0
"Voor militarisering wordt wel extra 16 tot 19 miljard euro uitgegeven.

Voor kinderen zonder bed of bril zegt dit kabinet geen geld te hebben. ",0
"Jouw minister, @geertwilderspvv 
Of is ze inmiddels van D66? ",0
"PVV minister Agema en private equity-bedrijven zijn beste vrienden🤝🤝

De minister draait pirouettes. Zij weigert nu private equity te verbieden.

Wat doet zij hier nog als ze aangenomen voorstellen niet uitvoert? ",0
"Privatisering en uitbesteding leiden tot meer externe inhuur. Het is peperduur en slecht bestuur.

Dit kabinet bezuinigt keihard op zorg, onderwijs en sociale zekerheid. Ondertussen verspilt kabinet recordbedrag van 3,7 miljard euro aan consultants.",0
#hypocrisie ,0
"Je bent de leider van de grootste partij. Maar je bent effe vergeten dat je eigen minister al 1,5 jaar verprutst heeft. 

#hypocrisie #Wilders ",0
"Dinsdag stemmen we over meer zeggenschap over onze pensioenen.

Een meerderheid komt dichterbij. @DenkNL kan dinsdag het verschil maken. Wij roepen ze het voorstel te steunen.

Samen kunnen we het casinopensioen stoppen. ",1
"Het kabinet kijkt weg bij uithongering en genocide. Deze vrijblijvende woorden lossen niets op.

Sancties zijn nu nodig. Stel een wapenembargo in en zeg het EU-associatieverdrag op.

NSC &amp; VVD mogen niet blijven wegkijken bij oorlogsmisdaden en schending van internationaal recht. ",0
"100.000 mensen kwamen vandaag in actie tegen de genocide in Gaza en het wegkijken door kabinet Schoof.

Dat vergt moed en geeft hoop. Het was de grootste demonstratie van de afgelopen 20 jaar.

Stop de wapenhandel.
Stop het associatieverdrag.
Laat nu humanitaire hulp toe. ",1
"100.000 mensen kwamen vandaag in actie tegen de genocide in Gaza en het wegkijken door kabinet Schoof.

Dat vergt moed en geeft hoop. Het was grootste demonstratie van de afgelopen 20 jaar.

Stop de wapenhandel.
Stop het associatieverdrag.
Laat nu humanitaire hulp toe. ",1
"Wat een opkomst! Mensen komen massaal in actie tegen de genocide op de Palestijnen door de regering Netanyahu.

Het kabinet moet stoppen met wegkijken.

Laat nu humanitaire hulp toe. Stop de wapenhandel met Israël en schort het associatieverdrag op. ",1
"Een NAVO-norm van 5% is waanzin. Opgeteld over 7 jaar is dit bijna €2000 miljard meer dan nu.

Waar €800miljard voor ReArm Europe voor nodig was, konden Schoof, Wilders &amp; Timmermans al niet uitleggen.

Ze volgen klakkeloos Trump &amp; Rutte.
Ten koste van zorg, onderwijs en wonen. ",0
"Het ziekenhuis in Sneek blijft!

Door druk van zorgverleners en inwoners is het afbraakplan van verzekeraars van tafel. Zorg in de buurt is het beste voor mensen en de regio.

Minister Agema moet een stop instellen op het sluiten van alle ziekenhuizen. ",1
"Een groot verlies. Een man met het hart op de juiste plek die altijd vooruit durfde te kijken.

Veel sterkte voor iedereen die hem dierbaar was. ❤",1
"Mensen die ziek worden van hun huis. Vocht, tocht en schimmel worden door verhuurders niet aangepakt.

Goed dat ons SP-voorstel is aangenomen voor een nationaal actieplan tegen schimmelwoningen.

Nu moet achterstallig onderhoud aangepakt en woningen gezond gemaakt worden. ",0
"Uitgehongerde kinderen, totaal vernietigde wijken en duizenden doden. De verschrikkelijke beelden van oorlogsmisdaden in Gaza blijven komen.

Wanneer stopt het kabinet met wegkijken?

Laat nu humanitaire hulp, voedsel en medicijnen toe. ",0
"Ongeremde globalisering geeft bedrijven alle vrijheid om productie te verplaatsen.

Pak de zeggenschap en zekerheid terug over producten en sectoren die belangrijk zijn voor ons land.

Ons voorstel voor cruciale maakindustrie is aangenomen.👇 ",1
"Een bijzonder interview samen met mijn verloofde Mechteld. Dit weekend staan we samen in het Dagblad van het Noorden. 

We vertellen over ons leven in Groningen, de idealen die we delen en onze overtuigingen dat het menselijker en socialer kan. Én natuurlijk over onze verloving. ",1
"Zutphen krijgt hiermee alleen al meer opvangplekken dan 20 rijkste gemeenten bij elkaar.

Faber ontziet rijkste gemeenten. Dezelfde gemeenten die geen sociale huur bouwen en geen statushouders huisvesten.

Aan het werk dus. Het is hier geen vakantieoord.",1
"De 20 armste gemeenten vangen 5 keer meer op dan de 20 rijkste gemeenten. Ondertussen kost de commerciële noodopvang door Faber al meer dan 1 miljard euro per jaar.

Aan het werk dus. Het is hier geen vakantieoord.",0
"Na te lange ontkenning volgt eindelijk iets van een veroordeling door kabinet. Wanneer volgen de daden?

Stop de wapenhandel met Israël.
Schort het associatieverdrag op.
Stop de regering Netanyahu.

Duizenden doden, kinderen verhongeren, steden zijn verwoest en een bevolking wordt collectief gestraft. Stop deze misdaden.",0
"De ongelijkheid is nog groter dan gedacht:
👉 De vermogensverdeling is nog schever
👉 Het deel dat naar kapitaal gaat is nog groter
👉 De zeggenschap van grootaandeelhouders is gegroeid 

Lees het in ‘Klassenstrijd 2025’. Het rapport van ons Wetenschappelijk Bureau ⤵️ ",0
"1 op de 4 huurders heeft last van vocht, tocht of schimmel in huis.

Genoeg is genoeg. De SP strijdt samen met huurders tegen achterstallig onderhoud. Geef huurders het recht op renovatie. 

Steun net als 35.000 mensen ook het SP-woonplan ⤵️",0
"Vandaag vieren we de vrede hier.
Elders kan dat helaas niet.

De Israëlische regering wil de oorlog in Gaza uitbreiden. Deze genocide moet nu stoppen. Ik roep de Nederlandse regering op om zich vandaag, op deze dag van vrijheid, uit te spreken tegen de oorlog en de genocide. ",1
@marc25662 ,1
"Mijn vader heeft mij veel verteld over de verwoestingen in zijn stad Rotterdam tijdens de Tweede Wereldoorlog.

Vandaag sta ik stil bij alle onschuldige slachtoffers van oorlogen. Toen en nu. En herdenken we iedereen die gevallen is voor onze vrijheid.

#4mei #Dodenherdenking",1
"☀️Wat een stralende Dag van de Arbeid!

Samen met de vakbond, onze jongeren en werkers van Nederland lieten we ons zien en horen. Voor herverdeling van welvaart en voor solidariteit.

Doe mee en sluit je aan⤵️",1
"Nu @NwSocContract nog…

Want wapenembargo, sancties zoals opschorting associatieverdrag en druk van internationale gemeenschap zijn nu nodig.

Ze mogen niet langer wegkijken.",0
"@maanvis81 @cdavandaag Nee. Maar hoe meer partijen dit gaan doen en hoe eerder zij ook sancties en ingrijpen eisen, hoe beter.",1
"Goed dat het @cdavandaag nu ook het kabinet oproept om zich uit te spreken. 

Voor de bescherming van onschuldige Palestijnen.
Voor de vrijlating van gijzelaars.
Voor een staakt-het-vuren.
Voor een tweestatenoplossing.
Voor handhaving van internationaal recht en voor vrede. ",1
"Kijk donderdag om 22.20u op NPO 2  naar 'De verkrotte droom’. Een documentaire over hoe actieve bewoners strijden voor de Van der Pekbuurt in Amsterdam-Noord, waar schimmel en lekkages aan de orde van de dag zijn.",1
"Al tientallen keren voerde ik samen met huurders actie tegen schimmel en voor beter onderhoud. 1 op de 4 woningen heeft schimmel. Daarom is het SP-woonplan Wonen zonder Winst hard nodig.

Op meer dan 50 plekken komen wij in actie met huurders. Doe mee! ⤵️",1
"Stop de verrechtsing.
Stop de militarisering.
Stop de verdeeldheid.

Vandaag in Utrecht met jongeren in gesprek over alternatieven voor een betere wereld. Samen organiseren we de solidariteit en bouwen we aan lef op links.

Doe mee en word lid. ",1
"Het niet toelaten van voedsel, water, medicijnen en humanitaire hulp is een oorlogsmisdaad.

Schoof en kabinet weigeren dit te benoemen en te veroordelen.

Zij blijven wegkijken van het collectief straffen van een bevolking.

Onmenselijk en onacceptabel.",0
"20 armste gemeenten vangen 5X meer vluchtelingen op dan 20 rijkste gemeenten.

Minister Faber geeft nu 1 miljard uit aan commerciële beunhazen met hotels en cruiseschepen.

PVV dient belangen van villawijken en beunhazen en laat volkswijken alles oplossen.",0
"Gewone mensen betalen altijd de prijs van een handelsoorlog.

Versterk onze eigen maakindustrie. We moeten onafhankelijker worden van de VS en grillen van globalisering.

Pak de zeggenschap over de economie terug.

Lees mijn opinie in het @ADnl⤵️ ",1
"Gewone mensen betalen altijd de prijs van een handelsoorlog.

Verstrek onze eigen maakindustrie. We moeten onafhankelijker worden van de VS en grillen van globalisering.

Pak de zeggenschap over de economie terug.

Lees mijn opinie in het @ADnl⤵️ ",0
Vrolijk Pasen 🐣 🐰🥚 ,1
"Wat heftig. Maar ook dapper.

Zoveel gedaan voor ouders en kinderen in toeslagenschandaal. Voor mensen in de WIA, problemen met UWV, met LongCovid, en zoveel onderwerpen die mensen hard raken.

Juist de momenten dat mensen de politiek nodig hebben.

Ik wens je heel veel goeds. ",1
"Belasting, op belasting, op belasting, op bezuiniging, op bezuiniging, op bezuiniging.

Dit is een belastingbombardement, met een bezuinigingsbom er achteraan. Nederlanders zijn de pineut met dit kabinet. Zet mensen op één ipv de allerrijksten en recordwinsten van multinationals. ",0
"@kloezoo Wat Trump doet is onbesuisd, roekeloos en machtspolitiek tegen China. Totaal ander motief en andere uitwerking. 

Eigen industrie en productie beschermen tegen geïmporteerde producten gemaakt onder slechtere arbeidsvoorwaarden en milieueisen voortkomt race to the bottom.",0
"@Dickjannie1 Ik heb jaren in de Halm in Hoogkerk gewerkt…

Het klopt dat de ontwikkelingen door slecht bestuur te lang stil hebben gestaan. Dat vinden werknemers en vakbonden zelf ook. 

Desalniettemin is er al jaren gebrek aan actieve industriepolitiek waardoor ontwikkelingen achterblijven.",0
"Vanavond schuif ik aan bij @barlaat om te praten over de voorjaarsnota en onze plannen voor een beter Nederland.
Kijk je mee? ",1
"Vanavond schuif ik aan bij BarLaat om te praten over de voorjaarsnota en onze plannen voor een beter Nederland.
Kijk je mee? ",1
"Na Hoogkerk dreigt ook kartonfabriek in Bad Nieuweschans te sluiten. Triest voor werknemers en gezinnen.

Globalisering en vrijhandel leiden tot race to the bottom. Tijd voor actieve industriepolitiek met zeggenschap over economie, industrie en energie.",0
"Nog meer bezuinigingen op de zorg en de WW-duur wordt verkort.

Maar wel extra miljarden naar defensie.

Dit gaat ten koste van sociale voorzieningen.
Van allerrijksten wordt niets gevraagd.

PVV &amp; BBB houden zich niet aan hun eigen woorden. ",0
"Nu zien we het zoet voor de korte termijn. Structurele problemen als woningnood, zorgkosten en dure boodschappen blijven. De rekening wordt doorgeschoven.

Problemen van mensen blijven bestaan. Problemen van de coalitie lijken opgelost.

Kortzichtig en cynisch.",0
Debat aangevraagd over de toekomst van staalproductie in ons land. Een grote meerderheid steunde de aanvraag. ,1
"Voor elke euro steun moet zeggenschap terugkomen.

Actieve industriepolitiek in Nederland moet gaan over schoon werk en een schone omgeving. Met zeggenschap voor werknemers en de omgeving. ",1
"Gedupeerde jongeren in het toeslagenschandaal dwingen succes af! 🔥

De Tweede Kamer roept op om het manifest van de @Toeslagenpanel uit te voeren.

Dat betekent:
- Erkenning voor jongeren 
- Kwijtschelden van DUO-studieschulden
- Ondersteuning bij werk en opleiding ",1
"@ObyChuckyChup Klopt. Daar moet inderdaad een oplossing voor komen. De belastingen zijn zo aangepast door kabinet, dat dit voor problemen bij werkende mensen zorgt.",1
"Harde werkers moeten meer belasting betalen maar houden minder over.

De allerrijksten krijgen belastingkortingen terwijl mensen die ons land draaiende houden de rekening betalen.

Haal deze boete voor harde werkers van tafel.",0
"Nationaliseer de staalindustrie. Maar wel met zeggenschap voor werknemers en omwonenden.

Behoud cruciale industrie in een te ver geglobaliseerde wereld. Voor schoon werk en een schone omgeving. ",1
"We verloren zeggenschap, de prijs ging omhoog en de kwaliteit omlaag. Onze energie, zorg, post en maakindustrie zijn uitverkocht en verweesd.

We moeten onze publieke sector terugpakken en actieve industriepolitiek voeren. ",0
"Vandaag bij acties van werknemers Tata. Staalindustrie is te belangrijk om aan aandeelhouders over te laten.

Pak de zeggenschap terug en laat werknemers meebeslissen. Voor schoon werk en een schone omgeving.

Kabinet moet ingrijpen zoals het VK.
Nationaliseer onze staalproductie ",1
@ArnhemseSpreekt In 2008 werden banken in een weekend genationaliseerd. Kan prima.,0
Zo kan het dus ook 👇 ,1
"€800 miljard meer voor wapens. @MinPres kan niet uitleggen en onderbouwen waar dit geld aan besteed wordt, @DefensieStas ook niet.

Meer wapens leiden tot meer wapens en meer oorlog. Een wapenwedloop maakt onze wereld niet veiliger. Steun Oekraïne én werk aan een plan voor vrede ",0
@abtimus Klopt helemaal. Energierekeningen zijn voor veel mensen al jarenlang erg hoog. Dat wordt nog eens versterkt doordat woningen slecht geïsoleerd zijn.,0
@ada_post1 Hoezo? Ze verhogen nu zelf twee jaar op rij de huren met recordbedragen… Daar heeft het vorige kabinet niets mee te maken.,0
"Al meer dan 20.000 kiezen voor het SP-plan: Wonen zonder Winst! 

👉Steun jij ook deze actie?",1
"Wilders belooft huurverlaging, maar huurders krijgen het tegenovergestelde:
Een huurverhóging.

Dit kabinet dient niet de belangen van huurders, jongeren en woningzoekenden, maar van beleggers en huisjesmelkers.

Kies voor ons alternatief: huurbevriezing!",0
"De gezondheid van 1 miljoen huurders staat op het spel door schimmel. Vreselijke gevolgen voor mensen en kinderen die leven in een ongezond huis. 

Investeer in volkshuisvesting en pak lakse verhuurders aan. Huurders moeten het recht krijgen om onderhoud af te dwingen. ",0
Dit 👇 ,1
"SP-voorstel voor prijsafspraken over basisproducten ligt klaar.

Maar er kan meer:
👉verlaag de btw
👉bestrijd concentratie en marktmacht
👉controleer, reguleer en blokkeer waar nodig prijzen ",1
"Het kabinet moet meer doen tegen inflatie en voor betaalbare boodschappen.

Maak afspraken over lagere prijzen voor basisproducten. In Frankrijk doen ze dit al.

Vandaag gaven voedselfabrikanten tijdens hoorzitting aan hier open voor te staan.

Kabinet kan dus aan de slag. ",1
"1 op de 5 banen wordt bij Tata steel geschrapt. Werknemers pikken deze onzekerheid niet.

Na slechte nieuws vanochtend vanmiddag in gesprek met werknemers en vakbond.

We moeten de zeggenschap over staalproductie terugpakken en werknemers mee laten beslissen over hun bedrijf. ",0
"Sneu dat het nodig is.

Stichting Gelijkwaardig Herstel is de enige weg waar ouders nog wel vertrouwen in hebben. 

Staatssecretaris @Stas_Toeslagen is verantwoordelijk voor de gecreëerde onrust en wantrouwen. 

Er moet nu snel een oplossing komen. ",0
"Een grote klap voor werknemers, industrie en de regio. 

Kabinet moet ingrijpen, zeker in deze onzekere tijden. Houd staalproductie in eigen hand en eigen land. Nationaliseer Tata Steel. 
",0
"Andere kamerleden krijgen 141.000 euro per jaar. SP-kamerleden nemen genoegen met een normaal salaris en leveren 2/3 in.

Zo vervreemden wij niet van mensen, zijn we onafhankelijk van geldschieters en zetten we acties met mensen op in buurten en wijken. ",1
"Al meer dan 20.000 mensen steunen ons plan Wonen zonder Winst.

Spreek je ook uit voor:
👉1 miljoen huurwoningen tot €800
👉Bevriezen van de huren
👉Zeggenschap in verenigingen

Doe mee⤵️",1
"Cruciale beelden van de gevolgen in Hawija blijken er tóch wel zijn, ondanks vele verzoeken van de commissie Sorgdrager.

Dat is slecht voor het vertrouwen van mensen in de politiek. En kan alleen hersteld worden door volledige openheid over wat er is gebeurd.",0
"De doofpot moet geopend worden.

Alleen door betrokkenen bij het bombardement in Hawija onder ede te horen komt de hele waarheid boven tafel.

De Tweede Kamer moet zelf onderzoek doen via een beknopte parlementaire enquête.",1
"Woningbouw, huishoudelijke zorg, en jeugdzorg. Voorzieningen staan zwaar onder druk door bezuinigingen op gemeenten.

Dit kabinet lost problemen niet op maar veroorzaakt er meer. Ondertussen maken kabinet en coalitie alleen maar ruzie. ",0
@teunvaandering De boete op ziek zijn kunnen we gemakkelijker afschaffen met inkomensafhankelijke premie. Dat maakt rondpompen van zorgtoeslag ook overbodig. En het zorgt voor meer investeringen in preventie omdat verzekeraars daar dan geen concurrentienadeel van ondervinden.,1
"Slecht plan en sigaar uit eigen doos van Agema. 

Het alternatief van de SP werkt wel:
Schaf het eigen risico helemaal af en maak de premie inkomensafhankelijk.

CPB-doorrekening toont aan dat lage en middeninkomens er hierdoor op vooruit gaan en de hoogste inkomens iets meer gaan betalen.",1
"Slecht plan en sigaar uit eigen door van Agema. 

Het alternatief van de SP werkt wel:
Schaf het eigen risico helemaal af en maak de premie inkomensafhankelijk.

CPB-doorrekening toont aan dat lage en middeninkomens er hierdoor op vooruit gaan en de hoogste inkomens iets meer gaan betalen.",1
"Terechte woede van Hawija-commissie.

Het patroon van nalatigheid en desinformatie over Hawija bij Defensie moet stoppen.

De doofpot moet nu helemaal open.
Dit kan en mag niet zonder gevolgen blijven. ",0
"Orban laat Netanyahu straffeloos oorlogsmisdaden plegen.

De radicaal-rechtse as houdt elkaar de hand boven het hoofd. Trump, Milei, Orban, Poetin, Netanyahu, Meloni en Wilders.

Het kabinet kan niet blijven wegkijken.
De rode lijn is al lang gepasseerd.",0
@Meisje_Nice Ze sluit opvanglocaties om vervolgens meer dan 1 miljard euro uit te geven aan commercie noodopvang. Hotels en boten van beunhazen die er grof geld mee verdienen. Totale waanzin.,0
@AnsJan50 Er is geld zat. Sterker nog: We hebben de laagste staatsschuld in 50 jaar. En er worden jaar na jaar recordwinsten gemaakt. In 2024 weer 418 miljard euro.,1
"Wilders heeft een peloton prutsers in het kabinet gezet:
Faber maakt duurste asielbeleid ooit.
Agema bezuinigt op zorg en sluit ziekenhuizen.
Jansen bezuinigt op OV en verhoogt de prijzen.

Niemand werkt ze tegen.
Zij zijn de tegenwerking.

Ga problemen oplossen van mensen. ",0
Het moet gaan over de problemen in het land. Maar dat gaat niet als de minister-president het geëmmer en geëtter in zijn kabinet niet stopt. En als het erop aankomt duikt. ,0
@Ingeastrid Graag.,1
"Schoof weigert naar debat te komen, terwijl onder zijn verantwoordelijkheid deze chaos is ontstaan.

Zo kun je niet verder. Schoof moet orde op zaken stellen binnen kabinet. Maar hij kiest nu om problemen in het kabinet en in het land niet op te lossen.",0
"@DrentNuchtere Helemaal mee eens.
Zo sneu, een minister die lintjes weigert en zelf niks levert. Laat haar aan het werk gaan ipv sneu lintjes weigeren.",0
Gaat Faber nu zelf ook tekenen voor de lintjes voor de 5 vrijwilligers. ,1
"In 2024 werden weer recordwinsten gemaakt: €418 miljard. 

Deze winstprijsspiraal, de stijgende huren en prijzen van boodschappen verhogen de inflatie.

Morgen doen wij voorstellen voor lagere btw op boodschappen en voor huurbevriezing.

Goed voor mensen, goed tegen inflatie. ",1
"Onzeker werk, gebrek aan betaalbare woningen en blijvend stijgende kosten zorgen steeds vaker voor geldproblemen bij jongeren.

De jeugd is onze toekomst. Dus:
👉 Van jeugdloon naar hoger minimumloon 
👉 Van leegstand naar woningen
👉 Van flex naar vast werk ",1
"Met 'omdat het gewoon moet' rommelt de VVD ons een wapenwedloop in. Met 'omdat het gewoon moet' bezuinigt de PVV de zorg kapot. Met 'omdat het gewoon moet' sturen NSC en BBB onze jongens en meisjes naar het front. 

En GL/PvdA, D66 en PvdD doen mee.",0
"We gaan niet de oorlogsindustrie van Trump steunen met 800 miljard euro.

De mensen eerst. Daar steken wij het geld in.

En we zetten in op een pad naar vrede ipv een wapenwedloop. Dát maakt de wereld veiliger en is het realistisch alternatief zonder oorlogshitserij. ",1
"Alles voor de aandacht en de aandacht voor alles.

Doe eens normaal man!",1
"Sterker door strijd!
Apothekersassistenten krijgen 20% loonsverhoging 🔥

Voor het eerst kwamen apothekersassistenten massaal in actie. Net zolang totdat de minister, verzekeraars en werkgevers naar hen luisterden.

Durf te strijden, durf te winnen.
Wat een prachtige overwinning. ",1
"Gedupeerde jongeren staan op. Ze pikken het niet langer. 

Het Onafhankelijk Jongerenpanel overhandigde hun manifest:

👉 Geef jongeren erkenning.
👉 Kwijtschelden van DUO-schulden.
👉 Help jongeren met baan en opleiding.

Het kabinet moet aan de slag. ",0
"Ouders hebben het recht om te weten waarom zij gedupeerd zijn geraakt in het toeslagenschandaal.

Staatssecretaris Palmen weigert hun dossiers te verstrekken.

Kom op @Stas_Toeslagen. Geef ouders waar ze recht op hebben. Ze wachten al veel te lang. ",0
"Stop de bezuinigingen op het onderwijs ❌

Overal in het land komen studenten, docenten en vakbonden in actie. Vandaag waren we bij de Eerste Kamer.

Partijen die deze onzalige 'onderwijsdeal' sloten kunnen nog tot inkeer komen: Doe het niet. Red ons onderwijs! ",0
"Zet de mensen op 1! Niet de wapenwedloop en oorlogsindustrie van Trump.

Ze hebben zonder onderbouwing wél €800 miljard voor wapens, maar niks voor zorg, wonen of onderwijs.

Europese NAVO-landen geven al 405 miljard uit. 3 keer meer dan Rusland. 3 keer meer is meer dan genoeg. ",0
@evalienvers ,1
"Veel jongeren kunnen geen betaalbare woning vinden en wonen noodgedwongen thuis. Dit moet echt anders, daarom komt de SP met een Woonplan.

👉1 miljoen huurwoningen tot €800
👉Bevriezen van de huren
👉Zeggenschap door verenigingen

Doe mee: ",1
"Kan iemand uiteenzetten waar €800 miljard aan schulden voor meer oorlogsbudget aan besteed moet worden? Schoof niet, maar Wilders en Timmermans ook niet.

Europese NAVO-landen geven al €405 miljard uit aan defensie. Dat is 3 keer meer dan Rusland. 

3 keer meer is meer dan genoeg.",0
"Ze pleiten wel voor €800 miljard aan schulden voor meer oorlogsbudget, maar @MinPres kan niet uitleggen waar dit extra geld aan besteed wordt.

Europese NAVO-landen geven al €405 miljard uit aan defensie. Dat is 3 keer meer dan Rusland. 

3 keer meer is meer dan genoeg. ",0
"Mensen mijden de tandarts door de kosten. Daardoor loopt 1 op de 6 Nederlanders rond met kiespijn.

Mondzorg hoort in het basispakket. Dit voorkomt pijn en gezondheidsklachten bij mensen. En duurdere zorg wordt voorkomen.",0
