Posts,Labels,date_created
"Degenen die verantwoordelijk zijn, moeten hiervoor verantwoording afleggen. Het moet duidelijk worden hoe dit zit. 

Terecht dat Wilders en Omtzigt hier vragen stellen. Aanval op Nord Stream heeft grote gevolgen gehad. ",0,2024-08-15T10:12:31.000Z
"@VVMUiter We hebben vele voorstellen gedaan. Zoals behandeling in één dag. Voorstel is aangenomen maar kabinet weigert uit te voeren.

We hebben voorstel gedaan om te leren van werkwijze SGH om zo ouders beter te helpen.

En zo kan ik blijven doorgaan. 
Het is pure politieke onwil.",0,2024-08-13T16:17:43.000Z
"""Wij ouders zijn wéér de machteloze speelbal van mensen met macht.”

Stop met verdachtmakingen.
Stop met afleiden van problemen.
Werk aan oplossingen voor mensen die al jarenlang in de ellende zitten. ",0,2024-08-13T12:05:54.000Z
"PVV, VVD, NSC en BBB bezuinigen komende jaren miljarden op de (ouderen)zorg. Dit jaar gaat er al 310 miljoen euro af.

Nu is het woord aan de zorg en aan de mensen die zorg krijgen. Doe jouw melding bij ons meldpunt en geef de zorg een stem! 
",0,2024-08-13T07:00:23.000Z
"27% van de verzorgenden denkt aan stoppen met het werk. Dat mag niet gebeuren.

Arbeidsomstandigheden, werkdruk en waardering moeten verbeteren. Dat vraagt om investeringen en niet om bezuinigingen.

Voor onze ouderen.
Voor onze zorgverleners.
Voor de toekomst van onze zorg. ",0,2024-08-13T06:52:19.000Z
"Ook in NL is het tijd voor een miljonairstaks. Want dit kabinet vergroot te ongelijkheid. Onacceptabel.

Daarom: 5% op vermogen boven 5 miljoen. Opbrengst: €12,7 miljard.

Dit investeren we in goede zorg, onderwijs, woningbouw, energie en OV.

Doe mee! 👉 ",1,2024-08-12T09:43:14.000Z
"Miljardairs betalen relatief veel minder belasting dan niet rijke mensen. Dat moet anders.

De steun voor een miljardairstaks groeit. Ook Nederland moet zich inzetten om de vermogensongelijkheid zowel nationaal als internationaal te verminderen. ",1,2024-08-12T09:43:13.000Z
"Er zijn ontzettend veel voorstellen gedaan voor verbeteren oplossen problemen ouders. Ministerie komt zelf met weinig tot niets. SGH biedt wél een oplossing waar mensen zich gehoord en gezien voelen. 

Daar is veel van te leren. Aan het werk dus.",1,2024-08-08T10:02:13.000Z
"“Benadeelde ouders duiden het patroon dat zij zelf ook hebben moeten doorstaan. Het is een patroon van machtsmisbruik, valse aantijgingen en het moeten bewijzen van onschuld, dat steeds weer wordt herhaald.”

Ga problemen oplossen van mensen die al jarenlang in ellende zitten. ",0,2024-08-08T09:56:47.000Z
"Pak de trein terug!

De ""markt"" is inefficiënter en kleedt ons OV uit. Het verhoogt de werkdruk, maakt kaartjes duurder en vermindert de kwaliteit.

We moeten het woord ‘nationalisatie’ weer in de mond nemen. ",0,2024-08-07T09:30:54.000Z
"“De ‘vrije markt’ is in werkelijkheid een planeconomie van de superrijken.”

Econoom @graceblakeley zet uiteen waarom het democratiseren van onze economie noodzakelijk is. Voor meer zeggenschap van de werkende klasse over planning en verdeling.

Een scherp, sterk en hoopvol boek. ",1,2024-08-06T20:19:02.000Z
"“Zorgverzekeringsgeld is niet voor investeerders. De zorg is geen markt.

Houd investeerders buiten de zorg en praat hun aanwezigheid niet goed door te zeggen dat we ‘elkaar nodig hebben’. Dat is niet zo.”

#ZorgGeenMarkt ",0,2024-08-06T12:22:25.000Z
"Hogere huren en duurdere voedingsmiddelen leiden weer tot hoge inflatie in NL.

Tijd om belastingen eerlijker te verdelen. Minder op arbeid en consumptie, meer op vermogen en winsten.

Tijd om ongelijkheid te verkleinen. Verhoog de lonen en uitkeringen, blokkeer de prijzen. ",0,2024-08-01T08:51:09.000Z
"Hogere huren en duurdere voedingsmiddelen leiden weer tot hoge inflatie in NL.

Tijd om belastingen eerlijker te verdelen. Minder op arbeid en consumptie, meer op vermogens en winsten.

Tijd om ongelijkheid te verkleinen. Verhoog de lonen en uitkeringen, blokkeer de prijzen. ",0,2024-08-01T08:51:09.000Z
"Strandjes die voor en van iedereen zijn, worden privéterrein. Iemand wil geld verdienen, zet er een hek omheen en mensen moeten betalen.

We zien het in de zorg, onderwijs, volkshuisvesting, maar ook met campings en strandjes.

Stop met privatiseren van wat van ons allemaal is. ",0,2024-07-31T16:44:31.000Z
"@moeva18 @jesseklaver @F__Timmermans @estherouwehand @DassenLaurens @StephanvBaarle @suzanne_GL @KatiPiri Vreselijk.

We hebben (natuurlijk) ook altijd de vreselijke gebeurtenissen en het geweld van 7 oktober veroordeeld. Zullen we ook blijven doen.",1,2024-07-28T12:15:13.000Z
@Tedje1111 Goed idee!,1,2024-07-26T13:21:08.000Z
Lees hier het hele artikel👇 ,1,2024-07-26T11:07:01.000Z
"Funest voor werkenden, werkzoekenden en mensen die meer willen werken. Dit raakt werkende mensen en vooral lagere inkomens hard.

Kinderopvang moet een publieke voorziening zonder markt met winstoogmerk zijn.

Ouders en kinderen verdienen beter:
Gratis kinderopvang voor iedereen. ",1,2024-07-26T11:06:34.000Z
"De kabinetten Rutte hebben studenten in schulden gestoken. Dit kabinet bezuinigt op onderwijs én beboet jongeren met studievertraging.

@SPjongeren toont hypocrisie van ministers en politici haarfijn aan.

Onze jongeren verdienen beter: Goed en betaalbaar onderwijs voor iedereen. ",0,2024-07-25T15:55:32.000Z
"@SiaTeresaB Niets in hoofdlijnenakkoord en geen reactie van kabinet tot nu toe. Er zit een kabinet, er is een minister, de tijdelijke regeling loopt af en er is door werkgevers en overheid een structurele oplossing beloofd. Die moet er komen. Reces of niet.",0,2024-07-25T13:23:35.000Z
"Vanuit het nieuwe kabinet van PVV, VVD, NSC en BBB blijft het oorverdovend stil. Geen woord in het hoofdlijnenakkoord over zware beroepen en eerder met pensioen kunnen.

Heel goed dat de vakbonden met de werkende klasse in actie komen. 
Alle steun van de SP. ",0,2024-07-25T09:05:41.000Z
"Vanuit het nieuwe kabinet van PVV, VVD, NSC en BBB blijft het oorverdovend stil. Geen woord in het hoofdlijnenakkoord over zware beroepen en eerder met pensioen kunnen.

Heel goed dat de vakbonden met de werkende klasse in komen. 
Alle steun van de SP. ",0,2024-07-25T09:05:41.000Z
"@rpwien Inkomen enkel en alleen uit vermogen. 

Daar zijn zal van voorbeelden van.",0,2024-07-23T17:42:51.000Z
"Haal het geld waar het zit en waar het ten onrechte verdiend wordt.

Erg goed dat Brazilië het voortouw neemt om de ultrarijken in de wereld meer te belasten.

Begin april nam de TK een voorstel van de SP aan om hier internationaal bij aan te sluiten. ",1,2024-07-23T15:09:45.000Z
@martijnrosdorff Dank 😉,1,2024-07-23T15:09:23.000Z
"Haal het geld waard het zit en waar het ten onrechte verdiend wordt.

Erg goed dat Brazilië het voortouw neemt om de ultrarijken in de wereld meer te belasten.

Begin april nam de TK een voorstel van de SP aan om hier internationaal bij aan te sluiten. ",1,2024-07-23T15:09:07.000Z
"Haal het geld waard het zit en waar het ten onrechte verdient wordt.

Erg goed dat Brazilië het voortouw neemt om de ultrarijken in de wereld meer te belasten.

Begin april nam de TK een voorstel van de SP aan om hier internationaal bij aan te sluiten. ",1,2024-07-23T14:50:54.000Z
"@moeva18 @sarahdobbe Nee eens. Alleen werken die dingen niet. Dat moet je altijd samen met anderen organiseren.

Mocht je goeie ideeën hebben, dan doe en denk ik graag mee.",1,2024-07-22T12:38:00.000Z
@moeva18 @sarahdobbe Wil je iets opzetten dan?,1,2024-07-22T12:33:32.000Z
"@moeva18 Aandacht voor het één hoeft niet ten koste te gaan van aandacht voor het andere.

Je hoort ons ook als één van de weinigen over bijvoorbeeld Soedan. Zie onze @sarahdobbe in de TK. ",1,2024-07-22T12:26:23.000Z
"16.000 kinderen zijn overleden door de oorlog in Gaza.

Het internationaal recht wordt geschonden en steden, ziekenhuizen en zelfs vluchtelingenkampen worden gebombardeerd.

Er wordt door kabinet weggekeken in plaats van ingegrepen.
",0,2024-07-21T16:12:12.000Z
"@nmoderntalking @Eva_dB_ We deden voorstellen met anderen. Zoals:
1. Behoud ziekenhuis Heerlen (met PVV)
2. Oplossen problemen WIA (met NSC)
3. Minder kinderarmoede (met BBB)
4. Investeren in achtergestelde wijken (met o.a. CU)

1 &amp; 2 werden afspraken voor gemaakt.
3 &amp; 4 werden weggestemd door coalitie.",0,2024-07-19T11:38:35.000Z
"@pbroek5700 @SandraBeckerman Wij zijn altijd tegen dit casinopensioen geweest en hebben ons daar altijd tegen verzet.

Zie: ",0,2024-07-19T08:33:01.000Z
"Stop de opmars van private equity.

Het zijn geen investeerders maar kaalplukkers van de zorg, onderwijs, volkshuisvesting, kinderopvang, bedrijven en dierenartspraktijken.

2/2",0,2024-07-18T20:58:18.000Z
"Stop de opmars van private equity

Andere landen grijpen in wanneer private equity dierenartenpraktijken opkoopt en prijzen stijgen.

NL doet tegenovergestelde en geeft ze invloed op ministerie.

Heel goed dat onze @SandraBeckerman hier bovenop zit 💪

1/2 ",1,2024-07-18T20:58:17.000Z
"Gisteren was ik in Pekela. Waar SP-wethouder @EllenPekela met Pekelders werkt en zorgt voor de laagste bijstandscijfers ooit.

Waar ze dorpshuis De Kiepe en het consultatiebureau in Pekela open houden.

Trots op het werk van Pekelders en partijgenoten in zo’n sterke gemeenschap. ",1,2024-07-18T12:02:46.000Z
@Gijzen_Willem @RodeKruis ,1,2024-07-18T09:02:33.000Z
"@GWeytjens @RodeKruis 14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd.",0,2024-07-18T08:42:36.000Z
"@marinanix123 @RodeKruis 14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd.",0,2024-07-18T08:42:28.000Z
"@Gijzen_Willem @RodeKruis 14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd.",0,2024-07-18T08:41:29.000Z
"@jackinthebox50 @RodeKruis 14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd.",0,2024-07-18T08:40:44.000Z
"Altijd indrukwekkend om te zien hoe veel waarde het werken in de sociale werkplaats heeft. 

Meer ruimte, geld en waardering is broodnodig. 

Goed om vandaag met @bartvankent bij Wedeka in Stadskanaal met de directie en vooral met de werknemers te spreken. ",1,2024-07-17T18:28:22.000Z
@JefHorians @RodeKruis ,1,2024-07-17T17:27:04.000Z
"@tiesje55 Hoe bedoel je precies?
Kinderarmoede neemt toe. Is onderzocht.

Kabinet heeft geen plannen voor in stand houden schoolmaaltijden of boodschappenkaarten tegen voedselnood. Was hiervoor op bezoek bij Rode Kruis.

Coalitie stemt onze voorstellen voor armoedebestrijding weg. ",0,2024-07-17T17:26:05.000Z
"@scharlakenlied @RodeKruis 14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd.",0,2024-07-17T17:09:45.000Z
@moeva18 @HPeersman We hebben voorstellen gedaan. Die worden weggestemd. Maar we zullen die voorstellen blijven doen.,0,2024-07-17T17:04:40.000Z
@moeva18 We hebben voorstellen gedaan. Worden weggestemd. Die voorstellen blijven we doen.,0,2024-07-17T17:03:42.000Z
"@JefHorians @RodeKruis 14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd.",0,2024-07-17T17:03:07.000Z
"14 jaar Rutte heeft dit inderdaad veroorzaakt.

Het hoofdlijnenakkoord toont dat de armoede niet afneemt en de armoede onder kinderen zelfs toeneemt.

Dus armoede wordt niet opgelost, er wordt van weggekeken en voorstellen worden weggestemd. ",0,2024-07-17T17:02:48.000Z
"@Leode2e SP’ers 3400 euro p/m.
Andere kamerleden ruim 9000 euro p/m.

De SP heeft altijd de strijd tegen marktwerking in de zorg aangevoerd. 
Rutte 1 (VVD/CDA/PVV), Rutte 2 (VVD/PvdA) en Rutte 3 &amp; 4 (VVD/D66/CDA/CU) voerden de marktwerking verder door. PVV/VVD/NSC/BBB doen er niets aan.",0,2024-07-17T17:02:06.000Z
"10 jaar geleden kwamen 298 mensen, waaronder 196 Nederlanders om. 
10 jaar geleden werd vlucht MH17 neergeschoten. We zullen en mogen nooit vergeten.

Veel sterkte voor de nabestaanden, altijd, en in het bijzonder vandaag.
",1,2024-07-17T13:04:55.000Z
"@FrankvanWijck @SPnl Zie plannen van burgemeesters zoals die van Heerlen. Die hebben hier goede plannen en ideeën voor.

Ruim 40% van nieuwe zorgverleners stopt binnen 2 jaar. Wie de uitstroom stopt, stopt het tekort. Dus:
👉 stop ZZP
👉 betere beloning
👉 betere voorwaarden
👉 betere huisvesting",0,2024-07-17T08:58:16.000Z
"@Frank_Luttels @carola_lalabebe @Cortes @RodeKruis @SPnl Het gaat hier niet om mensen met een iets meer vermogen. Het gaat om een eerlijke verdeling van belastingen. Nu betalen mensen meer BTW (slecht voor economie en met name MKB) en krijgen aandeelhouders, beleggers en vermogenden belastingkortingen.",1,2024-07-17T08:48:04.000Z
"Geen markt maar democratie in onze zorg.

Laat besluiten over spreiding ziekenhuiszorg niet aan verzekeraars of bestuursvoorzitters.

Meerderheid Tweede Kamer, provincie, gemeenten, huisartsen en mensen in Z-Limburg willen Zuyderland behouden.

Samen krijgen we het voor elkaar. ",1,2024-07-17T08:36:25.000Z
"450.000 NL’ers in voedselnood

Vandaag in Utrecht in gesprek met dak- en thuislozen en @RodeKruis over voedselnood.

In een rijk land als NL hoeft geen armoede en dakloosheid te bestaan. Maar dit kabinet geeft liever miljarden cadeau aan allerrijksten en kijkt weg bij armoede. ",0,2024-07-16T20:44:48.000Z
@heinscatchup Er is ook een omstander omgekomen.,0,2024-07-14T09:55:17.000Z
@Stefan_V78 Er is ook een omstander omgekomen.,0,2024-07-14T09:55:00.000Z
"Politiek geweld is onacceptabel. 

Ik wens Trump en andere gewonden een snel herstel toe en veel sterkte aan de nabestaanden.",0,2024-07-14T09:22:52.000Z
"In actie met omwonenden tegen gevolgen van zoutwinning door Nedmag!

Vervuiling van omgeving door uitstoot kwik en lood. Bodemdaling en schade aan woningen.

Onze boodschap is duidelijk: Nedmag opzouten! ",0,2024-07-13T13:52:56.000Z
"Bestuurders en verzekeraars zouden zij aan zij met mensen en zorgverleners moeten staan voor volwaardige ziekenhuiszorg.

Behoud zorgverleners met betere beloning en voorwaarden. Hier is weinig tot niets aan gedaan. Nu dit moet, doet men dit niet maar roept men moord en brand. ",0,2024-07-13T08:59:55.000Z
Binnenkort te zien als kandidaat in De slimste mens. 📺🔥 ,1,2024-07-13T07:07:05.000Z
"@Grayisoke Geen vlieg afgevangen.

Met partijen voorstellen gedaan: 
-Voor behoud ziekenhuis Heerlen (met Wilders)
-Voor oplossingen WIA (met Omtzigt)

Voorstellen voor minder kinderarmoede en meer geld naar wijken werden niet gesteund door coalitie.

Hun onderlinge geëtterd moet stoppen.",0,2024-07-12T17:24:30.000Z
Stop dit spelletje mee te spelen 👉 ,0,2024-07-12T15:51:26.000Z
🧡⚽️🧡⚽️🧡⚽️🧡⚽️🧡⚽️🧡⚽️🧡⚽️🧡 ,1,2024-07-10T19:00:27.000Z
"“Schoenmaker, hou je bij je leest!”
Heel bijzonder uit de mond van de man die Ajax bijna ten gronde richtte en nu het Gelre uitkleedt.

Ondertussen moet er een extra ambulancepost komen omdat de SEH is verminderd. 

Doe je werk en red het Gelre!",0,2024-07-10T16:08:24.000Z
"“Schoenmaker, hou je bij je leest!”
Heel bijzonder uit de mond van de man die Ajax bijna ten gronde richtte en nu het Gelre uitkleed.

Ondertussen moet er een extra ambulancepost komen omdat de SEH is verminderd. 

Doe je werk en red het Gelre!",0,2024-07-10T16:08:24.000Z
"Bezuinigingen op onze sociale voorzieningen lossen de problemen met migratie niet op. 

Dit kabinet bezuinigt fors op sociale voorzieningen en deelt tegelijkertijd cadeautjes uit aan aandeelhouders, beleggers en grote vermogen.

Daar zit de échte tegenstelling. ",0,2024-07-10T13:24:01.000Z
"@kingfishererik Dank. Leuk om te horen. 
Heb net een rondje door mijn stad gelopen. Was lang geleden en had er effe wat tijd voor. Gelukkig spreek je dan erg veel weldenkende mensen 😉",1,2024-07-10T13:18:43.000Z
@AFCA6419 @Consumentenbond Klopt. Ook een macht die door liberale politici wordt toegestaan ipv dat deze gebroken wordt.,1,2024-07-10T08:39:25.000Z
"Terechte oproep van @Consumentenbond die een einde wil aan excessieve incassokosten en het kabinet maant tot actie.

Stop de incasso-industrie. Geen miljardenwinsten over de ruggen van mensen met problematische schulden. ",1,2024-07-10T07:28:35.000Z
"Terecht oproep van @Consumentenbond die een einde wil aan excessieve incassokosten en het kabinet maant tot actie.

Stop de incassoindustrie. Geen miljardenwinsten over de ruggen van mensen met problematische schulden. ",1,2024-07-10T07:27:19.000Z
@DevliegerErik @TheRightNL Nee hoor. Niets geks aan.,1,2024-07-09T21:09:47.000Z
@GerardVriend3 @rijnroosje En ja. Dit gebeurt helaas op vele plekken in het land.,1,2024-07-09T12:11:49.000Z
@GerardVriend3 @rijnroosje Ze zijn hier vaak naartoe gehaald onder valse voorwendselen en zonder rechten. Voor huisvesting afhankelijk gemaakt van werkgevers. Daarna afgedankt en dakloos gemaakt.,0,2024-07-09T12:10:56.000Z
"@rijnroosje Zo is het. De helft van alle daklozen die buiten slapen, bestaat uit afgedankte arbeidsmigranten.

Onacceptabel en onmenselijk.",0,2024-07-09T12:08:43.000Z
"Rechtse politici dienen al ruim 50 jaar de belangen van bedrijven met arbeidsmigratie als verdienmodel. PVV, VVD, NSC &amp; BBB gaan hier meer door.

Arbeidsmigranten worden uitgebuit en de druk op voorzieningen en samenleving nemen toe. Het is tijd dit flink te reguleren en beperken ",0,2024-07-09T07:56:08.000Z
"Hoezo ‘enige optie’?
Haal het geld waar het zit.
Niet bezuinigen maar belasten.

Met een miljonairsbelasting voor de allerrijkste 0,3% Nederlanders, investeren we 12,7 miljard euro in zorg, volkshuisvesting, onderwijs en sociale zekerheid.

Doe mee 👉 ",1,2024-07-08T07:24:23.000Z
"@ArmandGirbes @JLMelenchon Het is erg goed dat Le Pen en Macron niet gewonnen hebben. Dat er nu partijen winnen die niet de samenleving en mensen verdelen, maar eindelijk welvaart gaan herverdelen en voor sociale vooruitgang ipv verdeeldheid zijn.",1,2024-07-07T21:04:39.000Z
@ArmandGirbes @JLMelenchon Onnodig. Ik spreek vloeiend Frans en ken de overeenkomsten én zeker ook de verschillen.,0,2024-07-07T20:52:56.000Z
"Wauw! Wat een mooie overwinning 💪
Merci beaucoup voor de hoop en inspiratie.

Het sterke van de campagne van Nouveau Front Populaire en met name van @JLMelenchon is dat zij kiezers serieus nemen en niet wegzetten, maar oproepen voor een beter alternatief. ",1,2024-07-07T19:32:18.000Z
"Kom op!
Hup Holland 🧡💪⚽️ ",1,2024-07-06T20:11:36.000Z
"Het leidt af van de BTW-verhogingen op sport, boeken, evenementen, cultuur en festivals door PVV, VVD, NSC &amp; BBB.

5/5 ",0,2024-07-06T16:20:32.000Z
"Het leidt af van de miljarden aan cadeautjes aan aandeelhouders, beleggers, grote vermogens en recordwinsten door PVV, VVD, NSC &amp; BBB.

4/5 ",1,2024-07-06T16:20:17.000Z
"Het leidt af van de miljardenbezuinigingen op zorg, onderwijs en sociale zekerheid door PVV, VVD, NSC &amp; BBB.

3/5 ",0,2024-07-06T16:20:03.000Z
"Het leidt af van de toenemende ongelijkheid en toenemende armoede onder kinderen door PVV, VVD, NSC &amp; BBB.

2/5 ",0,2024-07-06T16:19:46.000Z
"Het debat over de regeringsverklaring ging over onderling geruzie in kabinet en coalitie. Niet over het oplossen van problemen van mensen.

Dit leidt af van toenemende ongelijkheid, forse bezuinigingen en miljarden cadeautjes aan allerrijksten door PVV, VVD, NSC &amp; BBB.

1/5",0,2024-07-06T16:19:30.000Z
"Politiek moet mensen niet verdelen op achtergrond, huidskleur of cultuur maar verenigen voor sociale vooruitgang. ",1,2024-07-05T11:48:27.000Z
"Dit kabinet vraagt geen euro van grote winsten en de allerrijksten maar laat het aantal kinderen in armoede wel toenemen.

Ze hebben problemen met elkaar en lossen problemen van mensen niet op. ",0,2024-07-05T11:19:11.000Z
@03HT @VVD Die ook. Maar dat is voor de hand liggend. Die hebben het ook nooit beloofd.,0,2024-07-04T23:08:40.000Z
"Niks extraparlementairs aan dit kabinet.

Ze zijn vooral met zichzelf bezig.
Problemen van mensen in armoede worden niet opgelost en aantal kinderen in armoede neemt zelfs toe.

Voorstellen om daar iets aan te doen worden weggestemd door PVV, NSC &amp; BBB. ",0,2024-07-04T21:59:07.000Z
Jongeren maken zich terecht zorgen over de toekomst. Jongeren verdienen beter dan de shitshow van vandaag. ,0,2024-07-04T20:53:34.000Z
"Terwijl vele mensen de rekening niet kunnen betalen, lijkt het hier wel een kleuterklas. Ze zijn meer met elkaar bezig dan met oplossingen voor mensen.

Mensen snakken naar sociale vooruitgang in de zorg, het onderwijs, de volkshuisvesting en sociale zekerheid. ",0,2024-07-04T15:53:20.000Z
Slappe hap ,1,2024-07-04T13:51:19.000Z
"Weer een toename van vermogen bij de allerrijksten. De 10% rijksten heeft 1344 miljard euro, 54% van het totale vermogen in handen.

Haal het geld waar het zit.
Niet bezuinigen maar belasten.

Tijd voor een miljonairsbelasting. ",0,2024-07-04T09:07:50.000Z
Bekijk hier mijn hele bijdrage tijdens het debat.👇,1,2024-07-03T19:08:06.000Z
"De SP zal altijd de belangen van de werkende klasse, onze jongeren, onze ouderen en onze wijken gaan dienen.

Het is tijd voor herverdelingspolitiek in plaats van bezuinigingspolitiek. ",1,2024-07-03T19:08:05.000Z
"De VVD legt met btw-verhogingen de rekening bij de mensen en kleine ondernemers in plaats van grote bedrijven met hun recordwinsten en niet-werkende aandeelhouders.

Het is glashelder welke belangen hier worden bediend. ",0,2024-07-03T14:12:13.000Z
"‘Herprioriteren’ ‘Herschikken’ Haags verhullend taalgebruik van @geertwilderspvv voor keihard bezuinigen op de zorg.

De zorg voor mensen wordt kapot gemaakt. Stop deze bezuinigingen en haal het geld waar het zit, bij de grote vermogens. ",0,2024-07-03T11:52:24.000Z
"Met de verkiezingen waren er mooie woorden. Nu wordt er fors bezuinigd op zorg, onderwijs, sociale zekerheid en groeit de tweedeling.

Samen met vakbonden en andere organisaties gaan we de druk opvoeren om sociale vooruitgang af te dwingen

Sluit je nu aan",0,2024-07-03T07:00:47.000Z
Kamervragen gesteld aan de minister naar aanleiding van dit nieuws⤵️ ,0,2024-07-01T11:59:23.000Z
"Onze fysiotherapeuten verdienen beter. Het voorkomt meer en zwaardere zorg. 

Dus: Versterk het beroep, verhoog hun loon en bied meer zekerheid.
 
Fysiotherapie hoort in het basispakket. Het Nationaal ZorgFonds doet. Steun ons 
👉 ",1,2024-07-01T11:59:21.000Z
"Aandeelhouders gaan verzekeraars financieel aansprakelijk stellen.

Er gaat hier zoveel mis:
❌ commercie in de zorg
❌ aandeelhouders met macht
❌ winsten zijn uitgekeerd
❌ praktijken gaan failliet
❌ mensen zonder huisarts

Marktwerking in de zorg werkt niet.
Dit moet stoppen. ",0,2024-07-01T09:37:53.000Z
"@Stevenotus Dit is niet mijn achtertuin.
Als ik de foto de andere kant op had genomen, had je inderdaad een gigantisch windmolenpark gezien.",0,2024-06-30T08:36:29.000Z
Thuis. ,1,2024-06-29T18:08:46.000Z
"Leuk om in Maastricht te zijn!

In een café vol met jongeren die samen willen bouwen aan de beweging voor sociale vooruitgang 💪

Binnenkort meer bijeenkomsten. ",1,2024-06-29T06:57:46.000Z
"Door de politieke poppenkast gaat het niet over de inhoud en is er sprake van stilstand.

Het is tijd voor sociale vooruitgang. Mensen kunnen niet langer wachten. ",0,2024-06-28T11:43:39.000Z
"Bestaansonzekerheid voor mensen moet aangepakt worden. Structureel meer inkomen én lagere kosten.

Dus geen stijgende kosten door BTW-verhogingen maar lagere huren, inkomensafhankelijke zorgpremies en betaalbare boodschappen.
",1,2024-06-28T09:36:09.000Z
"Onze ziekenhuiszorg moet niet afgebroken maar opgebouwd worden.

Het steeds verder afschalen van het ziekenhuis in Zutphen zorgt voor onveilige situaties. Investeer in personeel, geef zekerheid voor de langere termijn en stop de afbraak. ",0,2024-06-27T16:02:05.000Z
"@Tommygunner @Sambamagico @samba Soms bots je in debatten.
Soms werk je samen. ",1,2024-06-26T20:43:11.000Z
Heerlijk om op positie te zitten over het positiespel bij het Ministerie van Voetbalzaken. ,1,2024-06-26T15:13:19.000Z
"🍻Zie ik je vrijdag in Maastricht?

Hier ga ik graag met jou en andere jongeren in gesprek over jouw ideeën over een betere wereld. De eerste twee drankjes zijn van ons.

📍Café de Beurs
🕗20:00 uur
📅Vrijdag

Kom langs en neem je vrienden mee!",1,2024-06-26T10:03:54.000Z
"RED DE ZORG

Partijen die bezuinigen op de zorg, steunen zorgverleners en mensen die zorg nodig hebben niet. Zij geven liever cadeautjes aan beleggers en grote vermogens.

Samen met vakbonden en zorgverleners komen wij in actie. Want ook PVV, VVD, BBB &amp; NSC bezuinigen op de zorg. ",0,2024-06-25T18:47:35.000Z
"👉 Minder macht voor verzekeraars
👉 Betere ondersteuning huisartsen
👉 Meer regie voldoende praktijkruimte
👉 Verbod op winstuitkering
👉 Voer kleinschaligheidsbonus in",1,2024-06-24T21:42:14.000Z
"Mooie opkomst in Breda tijdens bijeenkomst over Co-Med, private equity en een betere toekomst voor huisartsenzorg.

Goede inbreng van aanwezige huisartsen en bewoners. Nu aan slag voor verbeteren huisartsenzorg.

Voorkomen is beter… ",1,2024-06-24T21:42:13.000Z
"🔥 Op het congres met meer dan 1000 vakbondsleden van @vakbond was ik te gast. 

Met kaderleden sprak ik over waarom we ons moeten verenigen tegen de politiek van verdeling. Over de trots van werkende mensen en het belang van samen in actie komen. ",1,2024-06-24T11:51:57.000Z
"Het aantal mensen dat de zorgpremie niet meer kan betalen stijgt.

Nieuw kabinet moet met structurele oplossingen komen.

Maak de premie inkomensafhankelijk en schaf het eigen risico helemaal af. ",0,2024-06-24T08:17:34.000Z
"@yvovanderhoek Klopt. Het is pleisters plakken.
Daarnaast wordt er al meer dan een jaar hiervan gewaarschuwd.",0,2024-06-21T13:43:08.000Z
"Goed dat er voor patiënten een oplossing komt.

Nu werken aan structurele oplossingen voor problemen in de huisartsenzorg.
👉 Ondersteuning beginnende huisartsen
👉 Regie over bouw huisvesting huisartsen
👉 Verbod winstuitkering in huisartsenzorg
👉 Voer kleinschaligheidsbonus in ",1,2024-06-21T13:29:47.000Z
"Het moet gaan over eerlijke en zuivere politiek. Over vertrouwen kunnen hebben in het bestuur. Maar minister @DilanYesilgoz ziet de waarheid als optie en weigert excuses.

Wij laten ons niet voor de gek houden. ",0,2024-06-20T21:02:46.000Z
"Politieke leugens voor politiek gewin. Dit is hoe VVD-machtspolitiek werkt. Mensen worden tegen elkaar opgezet om af te leiden van het eigen politieke falen.

De gevolgen zijn voor gewone mensen die met de problemen te maken krijgen. ",0,2024-06-20T18:55:36.000Z
"@liekcornelissen @socialistische Check ons Nationaal ZorgFonds zonder eigen risico. Met meer dan 250.000 steunbetuigers.
",1,2024-06-20T13:28:13.000Z
